ui_charamake_parts.text was created: 2024/1/31 7:10:21
Filesize is: 1017024 bytes

arm
Group 0
No101360 - ニーグルムグラディオ[Se]
No101361 - ニーグルムグラディオ/2[Se]
No101370 - バーゲスト[Se]
No101371 - バーゲスト/2[Se]
No101380 - レイヴァスファクトラ[Se]
No101381 - レイヴァスファクトラ/2[Se]
No101390 - アヤシノカラスマ[Ba]
No101391 - アヤシノカラスマ/2[Ba]
No101400 - リューンノクトーリノ[Se]
No101401 - リューンノクトーリノ/2[Se]
No101420 - アルミラントアンシェット[Se]
No101421 - アルミラントアンシェット/2[Se]
No101430 - メルカントT1[Ba]
No101431 - メルカントT1/2[Ba]
No101440 - ウカノミハタT1[Se]
No101441 - ウカノミハタT1/2[Se]
No101450 - シュタッテリベラッテT1[Ba]
No101451 - シュタッテリベラッテT1/2[Ba]
No101460 - ヒハヤノヒヌガ[Ba]
No101461 - ヒハヤノヒヌガ/2[Ba]
No101469 - ヒハヤノヒヌガ NPC[Ba]
No101470 - スティアウォルダ[Ba]
No101480 - スケルステス[Se]
No101481 - スケルステス/2[Se]
No101490 - エイセンハカマ[Se]
No101491 - エイセンハカマ/2[Se]
No101510 - サイヴァトランツT1[Ba]
No101511 - サイヴァトランツT1/2[Ba]
No101520 - ディシプルフォーマ/B[Se]
No101521 - ディシプルフォーマ/B2[Se]
No101530 - インヤンデヴァンダ/B[Ba]
No101531 - インヤンデヴァンダ/B2[Ba]
No101560 - マールサーリウ/C[Ba]
No101570 - マールサージン/B[Ba]
No101580 - マールサージェス/B[Ba]
No101590 - オペラーテユニヴス/B[Ba]
No101600 - オペラーテユニヴス/C[Ba]
No101610 - クラークユニヴス/B[Ba]
No101620 - クラークユニヴス/C[Ba]
No101630 - ヴォアルジュマリノーソ/B[Ba]
No101631 - ヴォアルジュマリノーソ/B2[Ba]
No101640 - N-上なしラフジーンズ/B[Ba]
No101680 - テンエイティス[Se]
No101681 - テンエイティス/2[Se]
No101690 - オリエストライゼ/B[Se]
No101691 - オリエストライゼ/B2[Se]
No101700 - N-【仮面】戦闘衣/B[Se]
No101710 - N-【仮面】戦闘衣V2/B[Se]
No101720 - レイヴァスファクトラ/B[Se]
No101721 - レイヴァスファクトラ/B2[Se]
No101730 - シュテールクリーゲル/B[Ba]
No101731 - シュテールクリーゲル/B2[Ba]
No101740 - フォルティーマエストリッツォ/B[Ba]
No101741 - フォルティーマエストリッツォ/B2[Ba]
No101760 - カランエイランT1[Ba]
No101761 - カランエイランT1/2[Ba]
No101770 - ベルゼーゲルT1[Ba]
No101771 - ベルゼーゲルT1/2[Ba]
No101780 - スケイルファナティック[Ba]
No101781 - スケイルファナティック/2[Ba]
No101790 - プレディアプレアー/B[Se]
No101791 - プレディアプレアー/B2[Se]
No101800 - クラークユニヴス/D[Ba]
No101810 - N-コンバットジャケットT1[Ba]
No101811 - N-コンバットジャケットT1/2[Ba]
No101820 - リューンノクトーリノ/B[Se]
No101821 - リューンノクトーリノ/B2[Se]
No101840 - トレイモンドスピアージョ[Ba]
No101850 - ラプソディーラウドネ/B[Ba]
No101870 - エアリオナダール/B[Ba]
No101880 - エアリオナダール/C[Ba]
No101890 - N-ノーブルロングコートV2[Se]
No101910 - バーゲスト/B[Se]
No101911 - バーゲスト/B2[Se]
No101920 - ニーグルムグラディオ/B[Se]
No101921 - ニーグルムグラディオ/B2[Se]
No101940 - ヒハヤノヒヌガ/B[Ba]
No101970 - アヤシノカラスマ/B[Ba]
No101971 - アヤシノカラスマ/B2[Ba]
No101980 - ウェイクスファミール/B[Ba]
No101990 - ブレヴィールージ/C[Ba]
No102000 - ブレヴィージャッハ/C[Ba]
No102010 - バウナスボーア/D[Se]
No102020 - 影山シエン・レプカ[Se]
No102021 - 影山シエン・レプカ/2[Se]
No102030 - 遠野志貴の制服[Se]
No102031 - 遠野志貴の制服/2[Se]
No102040 - トレイモンドコラーリオ/B[Ba]
No102050 - トレイモンドスピアージョ/B[Ba]
No102060 - N-チェックシャツ/C[Ba]
No102070 - N-チェックシャツ/B[Ba]
No102080 - N-チェックシャツ/D[Ba]
No102090 - クヴァリスウォルダ/B[Ba]
No102100 - ヴァンアルティメラ/C[Se]
No102110 - ヴァンフォルテス/C[Ba]
No102120 - マールサージン/C[Ba]
No102130 - マールサージェス/C[Ba]
No102140 - N-ストライプパンツ/B[Ba]
No102160 - ザンダクラフス[Ba]
No102161 - ザンダクラフス/2[Ba]
No102170 - ザンダグローグ[Se]
No102171 - ザンダグローグ/2[Se]
No102180 - ルシエリースT1[Ba]
No102181 - ルシエリースT1/2[Ba]
No102189 - リサーゼーティT1 NPC[Ba]
No102190 - ウカノミハタT1/B[Se]
No102191 - ウカノミハタT1/B2[Se]
No102200 - アルミラントアンシェット/B[Se]
No102201 - アルミラントアンシェット/B2[Se]
No102210 - N-カーゴパンツ/B[Ba]
No102220 - ￥モモンの鎧　ＴＶ１　Ｃ１[Fu]
No102260 - ササメテンカT1[Ba]
No102261 - ササメテンカT1/2[Ba]
No102270 - クロスモビリティアT1[Se]
No102271 - クロスモビリティアT1/2[Se]
No102310 - ドンキ×ＮＧＳシャツ＆パンツT1[Ba]
No102320 - パティステールT1[Ba]
No102321 - パティステールT1/2[Ba]
No102340 - サヴィータセクレテT1[Ba]
No102341 - サヴィータセクレテT1/2[Ba]
No102350 - マッシュギアードT1[Ba]
No102351 - マッシュギアードT1/2[Ba]
No102359 - ￥ワンポイントハードコアNPC　　（クリエイティブスペース担当）[Ba]
No102360 - ヴォニチッテT1[Ba]
No102361 - ヴォニチッテT1/2[Ba]
No102380 - サイヴァリエT1[Ba]
No102381 - サイヴァリエT1/2[Ba]
No102390 - フューデイトT1[Ba]
No102391 - フューデイトT1/2[Ba]
No102400 - スパインヴィルT1[Ba]
No102401 - スパインヴィルT1/2[Ba]
No102410 - ナハーティゲルT1[Ba]
No102411 - ナハーティゲルT1/2[Ba]
No102430 - オペラーテユニヴス/D[Ba]
No102440 - オペラーテユニヴスAF[Ba]
No102450 - メイズクォーター/D[Se]
No102460 - メイズクォーターAF[Se]
No102470 - センティルトコート/D[Se]
No102480 - センティルトコートAF[Se]
No102490 - ザンダクラフス/B[Ba]
No102491 - ザンダクラフス/B2[Ba]
No102500 - 影山シエン・レプカ/B[Se]
No102501 - 影山シエン・レプカ/B2[Se]
No102510 - シュタッテリベラッテT1/B[Ba]
No102511 - シュタッテリベラッテT1/B2[Ba]
No102520 - シュタッテリベラッテT1-V2[Ba]
No102530 - シュタッテリベラッテT1-V2/B[Ba]
No102550 - 遠野志貴の制服/B[Se]
No102551 - 遠野志貴の制服/B2[Se]
No102590 - N-リデルミナドル/B[Se]
No102600 - スプルージオ/B[Ba]
No102601 - スプルージオ/B2[Ba]
No102610 - リテムウォルダAF[Ba]
No102620 - リテムウォルダAF/B[Ba]
No102630 - クラークユニヴス/E[Ba]
No102640 - ブレヴィールージ/D[Ba]
No102650 - ブレヴィージャッハ/D[Ba]
No102670 - N-コンバットジャケットT1/B[Ba]
No102680 - N-ゾディアック・カモ/B[Ba]
No102690 - スケルステス/B[Se]
No102691 - スケルステス/B2[Se]
No102710 - エイセンハカマ/B[Se]
No102711 - エイセンハカマ/B2[Se]
No102730 - イニヴィエンド/B[Ba]
No102731 - イニヴィエンド/B2[Ba]
No102750 - ザンダグローグ/B[Se]
No102751 - ザンダグローグ/B2[Se]
No102770 - 甲斐田晴・レプカ[Se]
No102771 - 甲斐田晴・レプカ/2[Se]
No102780 - 闇ノシュウ・レプカ[Ba]
No102781 - 闇ノシュウ・レプカ/2[Ba]
No102790 - N-トナカイ着ぐるみ[Se]
No102810 - アクティブメイドT1[Se]
No102811 - アクティブメイドT1/2[Se]
No102820 - ディアブロストライカー[Ba]
No102821 - ディアブロストライカー/2[Ba]
No102830 - ヴァンフォルテス/UC[Ba]
No102840 - ヴァンアルティメラ/UC[Se]
No102850 - マールサーリウ/E[Ba]
No102860 - マールサーリウ/D[Ba]
No102870 - サイヴァトランツT1/B[Ba]
No102871 - サイヴァトランツT1/B2[Ba]
No102880 - N-ゾディアック・カモ/C[Ba]
No102890 - N-ゾディアック・カモ/D[Ba]
No102910 - サヴィータセクレテT1/B[Ba]
No102920 - サヴィータセクレテT1/C[Ba]
No102930 - カランエイランT1/B[Ba]
No102931 - カランエイランT1/B2[Ba]
No102940 - モウショウハドウ/B[Ba]
No102950 - モウショウハドウV2[Ba]
No102960 - モウショウハドウV2/B[Ba]
No102970 - ルーデスヴェール/C[Ba]
No102980 - ルーデスヴェールV2[Ba]
No102990 - アスクレオメディシス/B[Se]
No103000 - アスクレオメディシスV2[Se]
No103010 - アスクレオメディシスV2/B[Se]
No103020 - フウガレッカ/C[Se]
No103030 - フウガレッカV2[Se]
No103040 - フウガレッカV2/B[Se]
No103060 - ナハーティゲルT1/B[Ba]
No103061 - ナハーティゲルT1/B2[Ba]
No103090 - ササメテンカT1/B[Ba]
No103091 - ササメテンカT1/B2[Ba]
No103130 - ビッグウィーリT1[Ba]
No103131 - ビッグウィーリT1/2[Ba]
No103140 - ハリーウィジン[Ba]
No103141 - ハリーウィジン/2[Ba]
No103150 - ハリーウィジン/B[Ba]
No103151 - ハリーウィジン/B2[Ba]
No103160 - バギースタイルT1[Ba]
No103170 - イージーホリデイ[Ba]
No103171 - イージーホリデイ/2[Ba]
No103180 - アルヴィアンテT1[Ba]
No103181 - アルヴィアンテT1/2[Ba]
No103190 - ラーキングオウガT1[Ba]
No103191 - ラーキングオウガT1/2[Ba]
No103210 - アクアの制服[Se]
No103211 - アクアの制服/2[Se]
No103230 - N-エヴィルイクシーダ[Ba]
No103231 - N-エヴィルイクシーダ/2[Ba]
No103250 - ニフテリーダス[Ba]
No103251 - ニフテリーダス/2[Ba]
No103260 - エヴィーザラマンデ[Se]
No103261 - エヴィーザラマンデ/2[Se]
No103290 - テンエイティス/B[Se]
No103291 - テンエイティス/B2[Se]
No103300 - メルカントT1/B[Ba]
No103301 - メルカントT1/B2[Ba]
No103330 - 甲斐田晴・レプカ/B[Se]
No103331 - 甲斐田晴・レプカ/B2[Se]
No103340 - 闇ノシュウ・レプカ/B[Ba]
No103341 - 闇ノシュウ・レプカ/B2[Ba]
No103350 - パティステールT1/B[Ba]
No103351 - パティステールT1/B2[Ba]
No103370 - アクティブメイドT1/B[Se]
No103371 - アクティブメイドT1/B2[Se]
No103380 - アクティブメイドT1-V2[Se]
No103390 - アクティブメイドT1-V2/B[Se]
No103400 - クロスモビリティアT1/B[Se]
No103401 - クロスモビリティアT1/B2[Se]
No103410 - メイズクォーターUC[Se]
No103420 - センティルトコートUC[Se]
No103430 - スケイルファナティック/B[Ba]
No103431 - スケイルファナティック/B2[Ba]
No103440 - スケイルファナティックV2[Ba]
No103450 - スケイルファナティックV2/B[Ba]
No103460 - ディアブロストライカー/B[Ba]
No103461 - ディアブロストライカー/B2[Ba]
No103470 - ディアブロストライカーV2[Ba]
No103480 - ディアブロストライカーV2/B[Ba]
No103490 - ベルゼーゲルT1/B[Ba]
No103491 - ベルゼーゲルT1/B2[Ba]
No103500 - サイヴァリエT1/B[Ba]
No103501 - サイヴァリエT1/B2[Ba]
No103510 - マッシュギアードT1/B[Ba]
No103511 - マッシュギアードT1/B2[Ba]
No103520 - フューデイトT1/B[Ba]
No103521 - フューデイトT1/B2[Ba]
No103530 - バトーのアサルトスーツ[Ba]
No103531 - バトーのアサルトスーツ/2[Ba]
No103540 - ＥＤＷＩＮシャツ＆パンツT1[Ba]
No103550 - ヴォニチッテT1/B[Ba]
No103551 - ヴォニチッテT1/B2[Ba]
No103620 - ソニック着ぐるみ[Se]
No103630 - スーパーソニック着ぐるみ[Se]
No103640 - ヨカゼリョウカ[Se]
No103641 - ヨカゼリョウカ/2[Se]
No103660 - ブレヴィールージMF[Ba]
No103670 - ブレヴィージャッハMF[Ba]
No103680 - バウナスボーアUC[Se]
No103690 - バウナスボーアMF[Se]
No103730 - アーマード・マッスルスーツ[Se]
No103731 - アーマード・マッスルスーツ/2[Se]
No103810 - ノイエンティナートT1[Ba]
No103811 - ノイエンティナートT1/2[Ba]
No103820 - ゲンセンリュウショウT1[Se]
No103821 - ゲンセンリュウショウT1/2[Se]
No103830 - オフスタイルニットT1[Ba]
No103831 - オフスタイルニットT1/2[Ba]
No103880 - イージーホリデイV2[Ba]
No103890 - イージーホリデイ/B[Ba]
No103891 - イージーホリデイ/B2[Ba]
No103910 - アルヴィアンテT1/B[Ba]
No103911 - アルヴィアンテT1/B2[Ba]
No103940 - ヨカゼリョウカ/B[Se]
No103941 - ヨカゼリョウカ/B2[Se]
No103950 - N-ディレクトスラックス/B[Ba]
No103970 - バトーのアサルトスーツ/B[Ba]
No103971 - バトーのアサルトスーツ/B2[Ba]
No103980 - N-クローズクォーター/B[Ba]
No103990 - N-シークイェーガー/C[Se]
No104000 - エアリオナダール/D[Ba]
No104010 - エアリオナダールV2[Ba]
No104030 - アクアの制服/B[Se]
No104031 - アクアの制服/B2[Se]
No104040 - おじさんの服[Ba]
No104041 - おじさんの服/2[Ba]
No104050 - ディリーアクティーフT1[Ba]
No104051 - ディリーアクティーフT1/2[Ba]
No104120 - 富士急×ＮＧＳシャツT1[Ba]
No104130 - ジャンの服T1[Se]
No104131 - ジャンの服T1/2[Se]
No104150 - 緋村剣心の着物T1[Se]
No104151 - 緋村剣心の着物T1/2[Se]
No104160 - ［新たなる力］ユリィ・レプカT1[Ba]
No104161 - ［新たなる力］ユリィ・レプカT1/2[Ba]
No104170 - アネモスアルベーラT1[Ba]
No104180 - プリテールディーノ/B[Se]
No104190 - プリテールディーノ/C[Se]
